Wall time,Step,Value
1687185635.5239453,1437,0.05999999865889549
1687185699.0242062,1467,0.05999999865889549
1687185722.29317,1478,0.05999999865889549
1687185751.982374,1492,0.05999999865889549
1687185819.9208283,1524,0.05999999865889549
1687185881.3270845,1553,0.05999999865889549
1687185915.0631723,1569,0.05999999865889549
1687185948.77447,1585,0.05999999865889549
1687185957.3849547,1589,0.05999999865889549
1687185993.2444,1606,0.05999999865889549
1687186067.2464194,1641,0.05999999865889549
1687186175.3855908,1692,0.05999999865889549
1687186213.729623,1710,0.05999999865889549
1687186232.7058828,1719,0.05999999865889549
1687186262.3708823,1733,0.05999999865889549
1687186266.6202695,1735,0.05999999865889549
1687186273.1051028,1738,0.05999999865889549
1687186697.981798,1782,0.07999999821186066
1687186793.3610408,1827,0.07999999821186066
1687186831.571563,1845,0.07999999821186066
1687186850.8733714,1854,0.07999999821186066
1687186878.7188463,1867,0.07999999821186066
1687186885.000478,1870,0.07999999821186066
1687186901.992388,1878,0.07999999821186066
1687186986.5612288,1918,0.07999999821186066
1687187022.5525987,1935,0.07999999821186066
1687187050.191424,1948,0.07999999821186066
1687187164.83724,2002,0.07999999821186066
1687187238.717489,2037,0.07999999821186066
1687187325.7427971,2078,0.07999999821186066
1687187342.7498708,2086,0.07999999821186066
1687187351.1226857,2090,0.07999999821186066
1687187365.8202295,2097,0.07999999821186066
1687187558.1890442,2188,0.07999999821186066
1687187583.79587,2200,0.07999999821186066
1687187609.316768,2212,0.07999999821186066
1687187651.4070048,2232,0.07999999821186066
1687187662.0769625,2237,0.07999999821186066
1687187664.164834,2238,0.07999999821186066
1687187706.4874861,2258,0.07999999821186066
1687187717.0604966,2263,0.07999999821186066
1687187812.2473571,2308,0.07999999821186066
1687187837.7932272,2320,0.07999999821186066
1687188242.7159348,2355,0.10000000149011612
1687188317.2193828,2390,0.10000000149011612
1687188319.4599738,2391,0.10000000149011612
1687188323.6286142,2393,0.10000000149011612
1687188416.6860845,2437,0.10000000149011612
1687188452.6138473,2454,0.10000000149011612
1687188456.823402,2456,0.10000000149011612
1687188467.4470243,2461,0.10000000149011612
1687188520.53608,2486,0.10000000149011612
1687188522.714331,2487,0.10000000149011612
1687188543.95431,2497,0.10000000149011612
1687188548.1340675,2499,0.10000000149011612
1687188558.723174,2504,0.10000000149011612
1687188620.0824077,2533,0.10000000149011612
1687188651.8139307,2548,0.10000000149011612
1687188664.4878626,2554,0.10000000149011612
1687188943.9428341,2686,0.10000000149011612
1687189060.634938,2741,0.10000000149011612
1687189090.1911995,2755,0.10000000149011612
1687189164.036148,2790,0.10000000149011612
1687189390.6963737,2897,0.10000000149011612
1687189871.609622,2968,0.10000000149011612
1687189964.7872193,3012,0.10000000149011612
1687190022.2624354,3039,0.10000000149011612
1687190028.58515,3042,0.10000000149011612
1687190151.3842242,3100,0.10000000149011612
1687190282.736559,3162,0.10000000149011612
1687190356.6586218,3197,0.10000000149011612
1687190428.9154444,3231,0.10000000149011612
1687190458.3406105,3245,0.10000000149011612
1687190462.94097,3247,0.10000000149011612
1687190465.0430326,3248,0.10000000149011612
1687190588.0286832,3306,0.10000000149011612
1687190738.584886,3377,0.10000000149011612
1687190806.6353283,3409,0.10000000149011612
1687190853.1257977,3431,0.10000000149011612
1687190893.4210947,3450,0.10000000149011612
1687190925.2123718,3465,0.10000000149011612
1687190959.0155144,3481,0.10000000149011612
1687191545.465047,3601,0.10000000149011612
1687191583.5363786,3619,0.10000000149011612
1687191587.718927,3621,0.10000000149011612
1687191694.7797155,3671,0.10000000149011612
1687191813.5465026,3727,0.10000000149011612
1687191845.3812258,3742,0.10000000149011612
1687191955.8087456,3794,0.10000000149011612
1687192000.234493,3815,0.10000000149011612
1687192011.1108828,3820,0.10000000149011612
1687192015.2882283,3822,0.10000000149011612
1687192106.5239267,3865,0.10000000149011612
1687192242.512193,3929,0.10000000149011612
1687192301.9986584,3957,0.10000000149011612
1687192361.7779455,3985,0.10000000149011612
1687192465.5015352,4034,0.10000000149011612
1687192471.8554225,4037,0.10000000149011612
1687192593.454964,4094,0.10000000149011612
1687192604.0379658,4099,0.10000000149011612
1687192627.3686595,4110,0.10000000149011612
1687193115.1377451,4183,0.10000000149011612
1687193144.9503915,4197,0.10000000149011612
1687193157.767352,4203,0.10000000149011612
1687193210.730752,4228,0.10000000149011612
1687193221.4805703,4233,0.10000000149011612
1687193227.7689927,4236,0.10000000149011612
1687193287.4908688,4264,0.10000000149011612
1687193293.7722166,4267,0.10000000149011612
1687193374.7820156,4305,0.10000000149011612
1687193402.3178165,4318,0.10000000149011612
1687193406.7896926,4320,0.10000000149011612
1687193579.2355638,4401,0.10000000149011612
1687193649.3445694,4434,0.10000000149011612
1687193774.5987098,4493,0.10000000149011612
1687193810.656074,4510,0.10000000149011612
1687193855.1518114,4531,0.10000000149011612
1687193963.5945497,4582,0.10000000149011612
1687194063.1973784,4629,0.10000000149011612
1687194139.5967762,4665,0.10000000149011612
1687194148.2378016,4669,0.10000000149011612
1687194164.9870248,4677,0.10000000149011612
1687194575.94863,4714,0.10000000149011612
1687194655.5618563,4751,0.10000000149011612
1687194672.30027,4759,0.10000000149011612
1687194736.2479925,4789,0.10000000149011612
1687194761.8203197,4801,0.10000000149011612
1687194766.0124624,4803,0.10000000149011612
1687194846.8139386,4841,0.10000000149011612
1687194872.3314357,4853,0.10000000149011612
1687194961.3541133,4895,0.10000000149011612
1687195106.4165661,4963,0.10000000149011612
1687195126.0531247,4972,0.10000000149011612
1687195132.3294299,4975,0.10000000149011612
1687195293.938304,5051,0.10000000149011612
1687195298.1185322,5053,0.10000000149011612
1687195413.4118078,5107,0.10000000149011612
1687195472.643003,5135,0.10000000149011612
1687195613.3179796,5201,0.10000000149011612
1687195696.4014032,5240,0.10000000149011612
1687196220.7502933,5330,0.10000000149011612
1687196254.7614772,5346,0.10000000149011612
1687196284.6553245,5360,0.10000000149011612
1687196414.2545168,5421,0.10000000149011612
1687196461.176676,5443,0.10000000149011612
1687196616.338594,5516,0.10000000149011612
1687196620.7906146,5518,0.10000000149011612
1687196688.5787306,5550,0.10000000149011612
1687196769.467124,5588,0.10000000149011612
1687196924.2730277,5661,0.10000000149011612
1687196932.681927,5665,0.10000000149011612
1687196964.697178,5680,0.10000000149011612
1687197051.8059788,5721,0.10000000149011612
1687197058.066151,5724,0.10000000149011612
1687197171.0700397,5777,0.10000000149011612
1687197238.9810789,5809,0.10000000149011612
1687197275.138109,5826,0.10000000149011612
1687197281.4478133,5829,0.10000000149011612
1687197353.8946018,5863,0.10000000149011612
1687197358.3430893,5865,0.10000000149011612
1687197373.0820298,5872,0.10000000149011612
1687197782.0160444,5908,0.10000000149011612
1687197826.538855,5929,0.10000000149011612
1687197877.771725,5953,0.10000000149011612
1687197901.3096066,5964,0.10000000149011612
1687197958.7145493,5991,0.10000000149011612
1687198001.1172185,6011,0.10000000149011612
1687198011.6445043,6016,0.10000000149011612
1687198237.6086423,6122,0.10000000149011612
1687198259.0240378,6132,0.10000000149011612
1687198366.1824455,6182,0.10000000149011612
1687198406.9375877,6201,0.10000000149011612
1687198434.7005858,6214,0.10000000149011612
1687198447.3256269,6220,0.10000000149011612
1687198474.992919,6233,0.10000000149011612
1687198596.4901311,6290,0.10000000149011612
1687198645.2011948,6313,0.10000000149011612
1687198656.1217744,6318,0.10000000149011612
1687198706.8687387,6342,0.10000000149011612
1687198753.9998946,6364,0.10000000149011612
1687198781.5069609,6377,0.10000000149011612
1687198832.6110442,6401,0.10000000149011612
1687199368.561958,6497,0.10000000149011612
1687199377.368397,6501,0.10000000149011612
1687199420.0654142,6521,0.10000000149011612
1687199535.183511,6575,0.10000000149011612
1687199556.4562955,6585,0.10000000149011612
1687199596.851903,6604,0.10000000149011612
1687199711.992516,6658,0.10000000149011612
1687199731.0156198,6667,0.10000000149011612
1687199794.9797132,6697,0.10000000149011612
1687199801.5794191,6700,0.10000000149011612
1687199827.0715754,6712,0.10000000149011612
1687199884.4580474,6739,0.10000000149011612
1687199892.87464,6743,0.10000000149011612
1687199916.4478602,6754,0.10000000149011612
1687200114.8995922,6847,0.10000000149011612
1687200132.1245205,6855,0.10000000149011612
1687200163.9726365,6870,0.10000000149011612
1687200370.837149,6967,0.10000000149011612
1687200426.4046955,6993,0.10000000149011612
1687200473.4901628,7015,0.10000000149011612
1687201003.1940775,7107,0.10000000149011612
1687201020.641919,7115,0.10000000149011612
1687201109.0485158,7156,0.10000000149011612
1687201239.2691271,7217,0.10000000149011612
1687201305.164304,7248,0.10000000149011612
1687201441.4771683,7312,0.10000000149011612
1687201479.7784386,7330,0.10000000149011612
1687201501.3378057,7340,0.10000000149011612
1687201503.4263604,7341,0.10000000149011612
1687201543.6555464,7360,0.10000000149011612
1687201592.9436958,7383,0.10000000149011612
1687201633.4015262,7402,0.10000000149011612
1687201716.7928605,7441,0.10000000149011612
1687201738.0057569,7451,0.10000000149011612
1687201759.266506,7461,0.10000000149011612
1687201765.5484273,7464,0.10000000149011612
1687201797.4660351,7479,0.10000000149011612
1687201867.9548545,7512,0.10000000149011612
1687202076.9254847,7610,0.10000000149011612
1687202484.9760108,7645,0.10000000149011612
1687202521.2917287,7662,0.10000000149011612
1687202576.4161818,7688,0.10000000149011612
1687202589.53649,7694,0.10000000149011612
1687202732.0345476,7761,0.10000000149011612
1687202774.9657917,7781,0.10000000149011612
1687202792.053168,7789,0.10000000149011612
1687202813.5135977,7799,0.10000000149011612
1687202888.255316,7834,0.10000000149011612
1687203032.5474975,7901,0.10000000149011612
1687203100.861077,7933,0.10000000149011612
1687203226.7770736,7992,0.10000000149011612
1687203301.2569263,8027,0.10000000149011612
1687203324.7284534,8038,0.10000000149011612
1687203350.4505472,8050,0.10000000149011612
1687203386.81949,8067,0.10000000149011612
1687203629.9873943,8181,0.10000000149011612
1687203638.6718507,8185,0.10000000149011612
1687203704.6695235,8216,0.10000000149011612
1687203717.3256836,8222,0.10000000149011612
1687204175.835401,8280,0.10000000149011612
1687204199.481311,8291,0.10000000149011612
1687204293.1408753,8335,0.10000000149011612
1687204305.7316418,8341,0.10000000149011612
1687204355.0524664,8364,0.10000000149011612
1687204365.5163612,8369,0.10000000149011612
1687204384.8817544,8378,0.10000000149011612
1687204577.028893,8468,0.10000000149011612
1687204583.2933562,8471,0.10000000149011612
1687204643.0181074,8499,0.10000000149011612
1687204664.259245,8509,0.10000000149011612
1687204787.9587197,8567,0.10000000149011612
1687204844.2431417,8593,0.10000000149011612
1687204863.9992027,8602,0.10000000149011612
1687204934.4583619,8635,0.10000000149011612
1687204936.613527,8636,0.10000000149011612
1687204956.1495147,8645,0.10000000149011612
1687205054.0523937,8691,0.10000000149011612
1687205064.5084543,8696,0.10000000149011612
1687205329.4134183,8820,0.10000000149011612
1687205669.666012,8823,0.10000000149011612
1687205714.4220848,8844,0.10000000149011612
1687205789.110709,8879,0.10000000149011612
1687205804.053718,8886,0.10000000149011612
1687205840.24953,8903,0.10000000149011612
1687205844.443892,8905,0.10000000149011612
1687205850.7832415,8908,0.10000000149011612
1687205896.2024891,8929,0.10000000149011612
1687205910.9404008,8936,0.10000000149011612
1687205960.32861,8959,0.10000000149011612
1687205996.493034,8976,0.10000000149011612
1687206034.7675855,8994,0.10000000149011612
1687206047.7214925,9000,0.10000000149011612
1687206068.9271927,9010,0.10000000149011612
1687206166.8279378,9056,0.10000000149011612
1687206184.3262262,9064,0.10000000149011612
1687206532.4732907,9227,0.10000000149011612
1687206547.2021704,9234,0.10000000149011612
1687206604.9720585,9261,0.10000000149011612
1687206705.3735337,9308,0.10000000149011612
1687206725.0400481,9317,0.10000000149011612
1687206792.9918551,9349,0.10000000149011612
1687206837.7161405,9370,0.10000000149011612
1687207263.2406538,9413,0.10000000149011612
1687207269.537152,9416,0.10000000149011612
1687207312.1843436,9436,0.10000000149011612
1687207327.049952,9443,0.10000000149011612
1687207382.7459009,9469,0.10000000149011612
1687207532.09546,9539,0.10000000149011612
1687207551.3393614,9548,0.10000000149011612
1687207566.4748383,9555,0.10000000149011612
1687207594.0857437,9568,0.10000000149011612
1687207641.0285754,9590,0.10000000149011612
1687207722.5385818,9628,0.10000000149011612
1687207773.7085643,9652,0.10000000149011612
1687207786.787756,9658,0.10000000149011612
1687207835.6144383,9681,0.10000000149011612
1687207873.836401,9699,0.10000000149011612
1687208023.865151,9769,0.10000000149011612
1687208177.7758267,9841,0.10000000149011612
1687208184.0640583,9844,0.10000000149011612
1687208269.682369,9884,0.10000000149011612
1687208320.7511234,9908,0.10000000149011612
1687208459.6662285,9973,0.10000000149011612
1687208960.873512,10051,0.10000000149011612
1687208971.3370695,10056,0.10000000149011612
1687208977.5831869,10059,0.10000000149011612
1687209033.292023,10085,0.10000000149011612
1687209083.0279531,10108,0.10000000149011612
1687209128.3505352,10129,0.10000000149011612
1687209162.4488454,10145,0.10000000149011612
1687209213.7340822,10169,0.10000000149011612
1687209249.802218,10186,0.10000000149011612
1687209400.9798808,10257,0.10000000149011612
1687209443.5992057,10277,0.10000000149011612
1687209458.479963,10284,0.10000000149011612
1687209699.5593214,10397,0.10000000149011612
1687209705.82921,10400,0.10000000149011612
1687209750.8088133,10421,0.10000000149011612
1687209761.6272025,10426,0.10000000149011612
1687209877.1403065,10480,0.10000000149011612
1687209898.9006798,10490,0.10000000149011612
1687209907.2987688,10494,0.10000000149011612
1687209969.2899728,10523,0.10000000149011612
1687210037.5629144,10555,0.10000000149011612
1687210039.6510365,10556,0.10000000149011612
1687210485.8144052,10608,0.10000000149011612
1687210521.8553116,10625,0.10000000149011612
1687210551.65483,10639,0.10000000149011612
1687210585.7792423,10655,0.10000000149011612
1687210622.2300322,10672,0.10000000149011612
1687210707.8382287,10712,0.10000000149011612
1687210786.6333704,10749,0.10000000149011612
1687210805.798381,10758,0.10000000149011612
1687210807.888575,10759,0.10000000149011612
1687210854.9394338,10781,0.10000000149011612
1687210869.9894104,10788,0.10000000149011612
1687210929.7409987,10816,0.10000000149011612
1687210951.0822096,10826,0.10000000149011612
1687210961.9374187,10831,0.10000000149011612
1687210985.2153137,10842,0.10000000149011612
1687211004.6515682,10851,0.10000000149011612
1687211034.5415573,10865,0.10000000149011612
1687211115.5682588,10903,0.10000000149011612
1687211121.8292408,10906,0.10000000149011612
1687211194.9827912,10940,0.10000000149011612
1687211203.401483,10944,0.10000000149011612
1687211252.2113376,10967,0.10000000149011612
1687211265.1624475,10973,0.10000000149011612
1687211269.359992,10975,0.10000000149011612
1687211355.1707642,11015,0.10000000149011612
1687211367.766606,11021,0.10000000149011612
1687211395.5561633,11034,0.10000000149011612
1687211406.0231874,11039,0.10000000149011612
1687211542.622133,11103,0.10000000149011612
1687211583.098958,11122,0.10000000149011612
1687211602.5595677,11131,0.10000000149011612
1687212033.9773307,11176,0.10000000149011612
1687212083.1682076,11199,0.10000000149011612
1687212087.3923972,11201,0.10000000149011612
1687212089.473286,11202,0.10000000149011612
1687212215.132238,11261,0.10000000149011612
1687212240.5939837,11273,0.10000000149011612
1687212321.7858284,11311,0.10000000149011612
1687212430.3448691,11362,0.10000000149011612
1687212554.5099976,11420,0.10000000149011612
1687212667.89816,11473,0.10000000149011612
1687212710.3329158,11493,0.10000000149011612
1687212776.5404613,11524,0.10000000149011612
1687212795.881886,11533,0.10000000149011612
1687212832.0769124,11550,0.10000000149011612
1687212849.1660714,11558,0.10000000149011612
1687212868.1519125,11567,0.10000000149011612
1687212934.3356638,11598,0.10000000149011612
1687213018.4524326,11637,0.10000000149011612
1687213043.6350756,11649,0.10000000149011612
1687213069.3520644,11661,0.10000000149011612
1687213092.9052916,11672,0.10000000149011612
1687213122.7926419,11686,0.10000000149011612
1687213127.0350976,11688,0.10000000149011612
1687213203.7193873,11724,0.10000000149011612
1687213280.1077857,11760,0.10000000149011612
1687426710.4791796,210,0.10000000149011612
1687426803.3792093,255,0.10000000149011612
1687426890.0036008,297,0.10000000149011612
1687427013.5131862,357,0.10000000149011612
1687427040.3726428,370,0.10000000149011612
1687427044.415746,372,0.10000000149011612
1687427087.4981303,393,0.10000000149011612
1687427097.6601634,398,0.10000000149011612
1687427126.6184454,412,0.10000000149011612
1687427157.4539492,427,0.10000000149011612
1687427171.9487011,434,0.10000000149011612
1687427211.03156,453,0.10000000149011612
1687427235.6377857,465,0.10000000149011612
1687427435.2213428,562,0.10000000149011612
1687427465.882906,577,0.10000000149011612
1687427488.5861132,588,0.10000000149011612
1687427496.7634265,592,0.10000000149011612
1687427529.572738,608,0.10000000149011612
1687427597.410902,641,0.10000000149011612
1687427616.0334833,650,0.10000000149011612
1687427747.7361176,714,0.10000000149011612
1687427753.8382285,717,0.10000000149011612
1687427786.8741693,733,0.10000000149011612
1687428282.106374,820,0.10000000149011612
1687428300.523617,829,0.10000000149011612
1687428364.4571545,860,0.10000000149011612
1687428410.0169148,882,0.10000000149011612
1687428455.3493474,904,0.10000000149011612
1687428605.979294,977,0.10000000149011612
1687428754.5891943,1049,0.10000000149011612
1687428849.6641324,1095,0.10000000149011612
1687428907.3365026,1123,0.10000000149011612
1687429028.7132435,1182,0.10000000149011612
1687429061.7842796,1198,0.10000000149011612
1687429125.5843916,1229,0.10000000149011612
1687429185.211526,1258,0.10000000149011612
1687429236.7538528,1283,0.10000000149011612
1687429247.0391753,1288,0.10000000149011612
1687429273.769339,1301,0.10000000149011612
1687429312.600255,1320,0.10000000149011612
1687429716.029212,1363,0.10000000149011612
1687429757.212603,1383,0.10000000149011612
1687429876.5652745,1441,0.10000000149011612
1687429911.6408658,1458,0.10000000149011612
1687429967.431161,1485,0.10000000149011612
1687429969.4536862,1486,0.10000000149011612
1687429986.00401,1494,0.10000000149011612
1687430010.5083394,1506,0.10000000149011612
1687430035.168236,1518,0.10000000149011612
1687430065.907539,1533,0.10000000149011612
1687430074.0902927,1537,0.10000000149011612
1687430109.029113,1554,0.10000000149011612
1687430183.2493224,1590,0.10000000149011612
1687430213.9342334,1605,0.10000000149011612
1687430234.4018586,1615,0.10000000149011612
1687430240.796753,1618,0.10000000149011612
1687430265.361857,1630,0.10000000149011612
1687430267.3938987,1631,0.10000000149011612
1687430275.720349,1635,0.10000000149011612
1687430332.970095,1663,0.10000000149011612
1687430485.3512998,1737,0.10000000149011612
1687430559.4800706,1773,0.10000000149011612
1687430668.305485,1826,0.10000000149011612
1687430676.4765158,1830,0.10000000149011612
1687430717.965283,1850,0.10000000149011612
1687430819.0134172,1899,0.10000000149011612
1687430878.7760699,1928,0.10000000149011612
1687431279.9398224,1970,0.10000000149011612
1687431384.6528623,2021,0.10000000149011612
1687431415.6822746,2036,0.10000000149011612
1687431431.9622045,2044,0.10000000149011612
1687431444.2735136,2050,0.10000000149011612
1687431553.2701452,2103,0.10000000149011612
1687431559.3511002,2106,0.10000000149011612
1687431641.7149796,2146,0.10000000149011612
1687431692.8200986,2171,0.10000000149011612
1687431707.4071434,2178,0.10000000149011612
1687431752.392476,2200,0.10000000149011612
1687431822.3125956,2234,0.10000000149011612
1687431894.847128,2269,0.10000000149011612
1687431941.9165947,2292,0.10000000149011612
1687431974.8993385,2308,0.10000000149011612
1687432083.896578,2361,0.10000000149011612
1687432124.9448204,2381,0.10000000149011612
1687432131.0816157,2384,0.10000000149011612
1687432151.6835914,2394,0.10000000149011612
1687432163.853748,2400,0.10000000149011612
1687432209.2166433,2422,0.10000000149011612
1687432377.9521756,2504,0.10000000149011612
1687432859.5988905,2585,0.10000000149011612
1687432983.385038,2645,0.10000000149011612
1687432995.5825427,2651,0.10000000149011612
1687433043.3231084,2674,0.10000000149011612
1687433119.1948123,2711,0.10000000149011612
1687433121.2869606,2712,0.10000000149011612
1687433133.925723,2718,0.10000000149011612
1687433152.1401436,2727,0.10000000149011612
1687433187.1453967,2744,0.10000000149011612
1687433211.7543852,2756,0.10000000149011612
1687433224.246311,2762,0.10000000149011612
1687433345.43921,2821,0.10000000149011612
1687433448.2466388,2871,0.10000000149011612
1687433545.0083463,2918,0.10000000149011612
1687433619.1369557,2954,0.10000000149011612
1687433668.514377,2978,0.10000000149011612
1687433674.6446772,2981,0.10000000149011612
1687433828.8441203,3056,0.10000000149011612
1687433841.2009866,3062,0.10000000149011612
1687433902.8921564,3092,0.10000000149011612
1687433921.3574123,3101,0.10000000149011612
1687433929.5790527,3105,0.10000000149011612
1687433941.7171195,3111,0.10000000149011612
1687434379.9085393,3170,0.10000000149011612
1687434447.7077763,3203,0.10000000149011612
1687434449.731034,3204,0.10000000149011612
1687434466.3605433,3212,0.10000000149011612
1687434474.55037,3216,0.10000000149011612
1687434509.594832,3233,0.10000000149011612
1687434586.1645088,3270,0.10000000149011612
1687434641.7412014,3297,0.10000000149011612
1687434681.121433,3316,0.10000000149011612
1687434749.0113392,3349,0.10000000149011612
1687434751.1014566,3350,0.10000000149011612
1687434800.4125729,3374,0.10000000149011612
1687434958.94154,3451,0.10000000149011612
1687435088.709372,3514,0.10000000149011612
1687435175.4536183,3556,0.10000000149011612
1687435183.5845895,3560,0.10000000149011612
1687435274.1042683,3604,0.10000000149011612
1687435313.4645138,3623,0.10000000149011612
1687435451.2034464,3690,0.10000000149011612
1687435465.3617861,3697,0.10000000149011612
1687435886.8719015,3748,0.10000000149011612
1687435921.9949944,3765,0.10000000149011612
1687435934.1700623,3771,0.10000000149011612
1687436101.0721874,3852,0.10000000149011612
1687436158.4773436,3880,0.10000000149011612
1687436193.6018734,3897,0.10000000149011612
1687436197.6536293,3899,0.10000000149011612
1687436263.756424,3931,0.10000000149011612
1687436327.564579,3962,0.10000000149011612
1687436448.514466,4021,0.10000000149011612
1687436742.5611174,4164,0.10000000149011612
1687436791.8146412,4188,0.10000000149011612
1687436810.3091757,4197,0.10000000149011612
1687436822.6748383,4203,0.10000000149011612
1687436917.2980433,4249,0.10000000149011612
1687436923.386346,4252,0.10000000149011612
1687436962.482257,4271,0.10000000149011612
1687437001.8219867,4290,0.10000000149011612
1687437548.9511917,4403,0.10000000149011612
1687437565.6697595,4411,0.10000000149011612
1687437577.7733035,4417,0.10000000149011612
1687437707.4791555,4480,0.10000000149011612
1687437788.1513498,4519,0.10000000149011612
1687437831.3374088,4540,0.10000000149011612
1687437953.4563177,4599,0.10000000149011612
1687437980.5085566,4612,0.10000000149011612
1687438000.9193265,4622,0.10000000149011612
1687438009.4890847,4626,0.10000000149011612
1687438106.4949176,4673,0.10000000149011612
1687438255.0674016,4745,0.10000000149011612
1687438300.7058716,4767,0.10000000149011612
1687438335.757486,4784,0.10000000149011612
1687438430.9290907,4830,0.10000000149011612
1687438501.2543194,4864,0.10000000149011612
1687438953.93321,4929,0.10000000149011612
1687439065.8673556,4983,0.10000000149011612
1687439119.7337737,5009,0.10000000149011612
1687439129.9176233,5014,0.10000000149011612
1687439276.3827243,5085,0.10000000149011612
1687439284.755664,5089,0.10000000149011612
1687439350.9004712,5121,0.10000000149011612
1687439451.936551,5170,0.10000000149011612
1687439580.0983772,5232,0.10000000149011612
1687439582.1248226,5233,0.10000000149011612
1687439633.7906168,5258,0.10000000149011612
1687439652.1160688,5267,0.10000000149011612
1687439681.251477,5281,0.10000000149011612
1687439768.0194733,5323,0.10000000149011612
1687439819.7516394,5348,0.10000000149011612
1687440429.533298,5490,0.10000000149011612
1687440493.5605063,5521,0.10000000149011612
1687440563.646396,5555,0.10000000149011612
1687440611.557809,5578,0.10000000149011612
1687440689.827165,5616,0.10000000149011612
1687440710.6781383,5626,0.10000000149011612
1687440786.833491,5663,0.10000000149011612
1687440803.5685291,5671,0.10000000149011612
1687440832.333945,5685,0.10000000149011612
1687440854.7843533,5696,0.10000000149011612
1687440892.031466,5714,0.10000000149011612
1687440896.3319316,5716,0.10000000149011612
1687440943.6013837,5739,0.10000000149011612
1687440945.62949,5740,0.10000000149011612
1687440947.6558466,5741,0.10000000149011612
1687440953.735649,5744,0.10000000149011612
1687440993.4562097,5763,0.10000000149011612
1687441065.621251,5798,0.10000000149011612
1687441100.528983,5815,0.10000000149011612
1687441129.4426699,5829,0.10000000149011612
1687441172.643672,5850,0.10000000149011612
1687441193.36076,5860,0.10000000149011612
1687441209.914504,5868,0.10000000149011612
1687441230.5144799,5878,0.10000000149011612
1687441331.5618474,5927,0.10000000149011612
1687441348.2348208,5935,0.10000000149011612
1687441414.2855642,5967,0.10000000149011612
1687441443.2869604,5981,0.10000000149011612
1687441455.453661,5987,0.10000000149011612
1687441484.2349088,6001,0.10000000149011612
1687441502.8695211,6010,0.10000000149011612
1687441517.37911,6017,0.10000000149011612
1687441519.409322,6018,0.10000000149011612
1687441527.6494906,6022,0.10000000149011612
1687441579.0371993,6047,0.10000000149011612
1687441599.6606028,6057,0.10000000149011612
1687441956.6148565,6077,0.10000000149011612
1687441985.2891755,6091,0.10000000149011612
1687442059.4474018,6127,0.10000000149011612
1687442098.5690417,6146,0.10000000149011612
1687442199.2615705,6195,0.10000000149011612
1687442201.2902975,6196,0.10000000149011612
1687442211.4093618,6201,0.10000000149011612
1687442267.1870818,6228,0.10000000149011612
1687442345.5752933,6266,0.10000000149011612
1687442574.653405,6377,0.10000000149011612
1687442593.1800945,6386,0.10000000149011612
1687442625.990512,6402,0.10000000149011612
1687442632.0784829,6405,0.10000000149011612
1687442650.6954217,6414,0.10000000149011612
1687442707.9966836,6442,0.10000000149011612
1687442777.8476567,6476,0.10000000149011612
1687442780.1674964,6477,0.10000000149011612
1687442804.7023857,6489,0.10000000149011612
1687442885.125283,6528,0.10000000149011612
1687442936.5911222,6553,0.10000000149011612
1687442971.4634109,6570,0.10000000149011612
